GEOID,NAME,county,pct_rent_occ,pct_own_occ
25009204102,"Census Tract 2041.02, Essex County, Massachusetts",Essex,33.057045343734764,66.94295465626524
25009204200,"Census Tract 2042, Essex County, Massachusetts",Essex,60.29350104821803,39.706498951781974
25009204300,"Census Tract 2043, Essex County, Massachusetts",Essex,76.39019792648445,23.609802073515553
25009204400,"Census Tract 2044, Essex County, Massachusetts",Essex,43.73907979033198,56.26092020966803
25009204500,"Census Tract 2045, Essex County, Massachusetts",Essex,56.22914349276974,43.770856507230256
25009204600,"Census Tract 2046, Essex County, Massachusetts",Essex,32.182381584772024,67.81761841522797
25009204701,"Census Tract 2047.01, Essex County, Massachusetts",Essex,47.364795039614194,52.635204960385806
25009204702,"Census Tract 2047.02, Essex County, Massachusetts",Essex,41.6466826538769,58.3533173461231
25009205100,"Census Tract 2051, Essex County, Massachusetts",Essex,16.588785046728972,83.41121495327103
25009205200,"Census Tract 2052, Essex County, Massachusetts",Essex,31.056511056511056,68.94348894348894
25009205300,"Census Tract 2053, Essex County, Massachusetts",Essex,14.008755472170106,85.99124452782989
25009205400,"Census Tract 2054, Essex County, Massachusetts",Essex,13.619099294628324,86.38090070537167
25009205500,"Census Tract 2055, Essex County, Massachusetts",Essex,44.79289940828403,55.20710059171597
25009205600,"Census Tract 2056, Essex County, Massachusetts",Essex,49.26315789473684,50.73684210526316
25009205700,"Census Tract 2057, Essex County, Massachusetts",Essex,27.94348508634223,72.05651491365776
25009205800,"Census Tract 2058, Essex County, Massachusetts",Essex,67.36174070716228,32.638259292837716
25009205900,"Census Tract 2059, Essex County, Massachusetts",Essex,43.80053908355795,56.19946091644204
25009206000,"Census Tract 2060, Essex County, Massachusetts",Essex,75.12908777969018,24.87091222030981
25009206100,"Census Tract 2061, Essex County, Massachusetts",Essex,83.85449904275686,16.14550095724314
25009206200,"Census Tract 2062, Essex County, Massachusetts",Essex,55.190133607399794,44.809866392600206
25009206300,"Census Tract 2063, Essex County, Massachusetts",Essex,61.011419249592166,38.988580750407834
25009206400,"Census Tract 2064, Essex County, Massachusetts",Essex,39.684106614017765,60.315893385982235
25009206500,"Census Tract 2065, Essex County, Massachusetts",Essex,57.15440582053355,42.84559417946645
25009206600,"Census Tract 2066, Essex County, Massachusetts",Essex,58.91315388522093,41.08684611477907
25009206700,"Census Tract 2067, Essex County, Massachusetts",Essex,58.22714681440443,41.772853185595565
25009206800,"Census Tract 2068, Essex County, Massachusetts",Essex,82.1875,17.8125
25009206900,"Census Tract 2069, Essex County, Massachusetts",Essex,84.13421706710852,15.865782932891467
25009207000,"Census Tract 2070, Essex County, Massachusetts",Essex,87.97524314765694,12.024756852343058
25009207100,"Census Tract 2071, Essex County, Massachusetts",Essex,62.11878009630819,37.881219903691814
25009207200,"Census Tract 2072, Essex County, Massachusetts",Essex,70.48736462093864,29.51263537906137
25009208101,"Census Tract 2081.01, Essex County, Massachusetts",Essex,23.742871954380508,76.2571280456195
25009208102,"Census Tract 2081.02, Essex County, Massachusetts",Essex,25.467497773820124,74.53250222617987
25009208200,"Census Tract 2082, Essex County, Massachusetts",Essex,21.228070175438596,78.7719298245614
25009208301,"Census Tract 2083.01, Essex County, Massachusetts",Essex,44.00998336106489,55.9900166389351
25009208302,"Census Tract 2083.02, Essex County, Massachusetts",Essex,9.210526315789473,90.78947368421053
25009208401,"Census Tract 2084.01, Essex County, Massachusetts",Essex,13.369467028003612,86.63053297199639
25009208402,"Census Tract 2084.02, Essex County, Massachusetts",Essex,26.61290322580645,73.38709677419355
25009209100,"Census Tract 2091, Essex County, Massachusetts",Essex,18.599311136624568,81.40068886337542
