rent,bedrooms,neighborhood
5750,3,Allston
2650,2,Allston
3700,3,Allston
3700,3,Allston
2600,2,Allston
2800,2,Allston
4400,4,Allston
5400,3,Allston
5400,3,Allston
4800,4,Allston
3595,1,Allston
5000,4,Allston
4500,4,Allston
5200,5,Allston
1925,0,Allston
1995,1,Allston
2425,1,Allston
2800,3,Allston
2550,2,Allston
5300,4,Allston
5300,4,Allston
2100,1,Allston
2944,0,Allston
3750,3,Allston
3750,3,Allston
3137,1,Allston
4600,2,Allston
2958,0,Allston
3347,1,Allston
3890,2,Allston
3800,4,Allston
4000,4,Allston
3800,3,Allston
2400,1,Allston
3200,3,Allston
2400,1,Allston
2400,1,Allston
2400,1,Allston
4600,4,Allston
4600,4,Allston
4600,4,Allston
3100,3,Allston
4600,4,Allston
2400,1,Allston
2400,1,Allston
2650,3,Allston
4400,4,Allston
4400,4,Allston
4100,4,Allston
3100,3,Allston
2400,1,Allston
2400,1,Allston
2400,1,Allston
2400,1,Allston
2400,1,Allston
2200,1,Allston
2400,1,Allston
2650,3,Allston
4800,5,Allston
2100,1,Allston
2350,1,Allston
2350,1,Allston
1995,1,Allston
1995,1,Allston
2100,1,Allston
2000,1,Allston
2000,1,Allston
1995,1,Allston
1995,1,Allston
2000,1,Allston
2000,1,Allston
2000,1,Allston
2000,1,Allston
2400,1,Allston
2400,1,Allston
2050,1,Allston
1995,1,Allston
2650,3,Allston
2000,1,Allston
3395,3,Allston
2425,1,Allston
1995,1,Allston
2175,1,Allston
2175,1,Allston
2175,1,Allston
3495,3,Allston
3300,3,Allston
3300,3,Allston
3200,3,Allston
2400,1,Allston
12999,9,Allston
3400,3,Allston
3200,3,Allston
3800,4,Allston
3600,4,Allston
4000,5,Allston
5590,6,Allston
4500,6,Allston
5500,6,Allston
4800,6,Allston
2800,3,Allston
3000,4,Allston
4600,4,Allston
2550,2,Allston
2500,3,Allston
5200,4,Allston
6000,5,Allston
2795,1,Allston
2550,1,Allston
2900,2,Allston
2395,0,Allston
5300,4,Allston
5300,4,Allston
8500,7,Allston
8700,7,Allston
5100,4,Allston
4200,4,Allston
3300,4,Allston
3450,3,Allston
3450,3,Allston
3450,3,Allston
5200,6,Allston
5200,6,Allston
3200,3,Allston
4400,4,Allston
5200,5,Allston
5200,6,Allston
7000,6,Allston
5000,4,Allston
3400,3,Allston
2000,1,Allston
4250,4,Allston
5500,4,Allston
8700,7,Allston
2000,2,Allston
2200,2,Allston
4600,4,Allston
6200,6,Allston
5250,5,Allston
4600,4,Allston
5200,4,Allston
5200,4,Allston
2000,1,Allston
3300,3,Allston
3695,2,Allston
3695,2,Allston
2350,1,Allston
4700,5,Allston
4700,5,Allston
4700,5,Allston
5600,4,Allston
5500,4,Allston
3400,3,Allston
4700,5,Allston
5300,4,Allston
2650,2,Allston
5200,4,Allston
5300,4,Allston
2295,1,Allston
3650,3,Allston
6000,6,Allston
5874,6,Allston
6400,5,Allston
4500,2,Allston
4250,4,Allston
5200,4,Allston
4250,4,Allston
2295,1,Allston
4250,4,Allston
6200,5,Allston
4200,4,Allston
3600,3,Allston
3200,2,Allston
3000,1,Allston
4700,4,Allston
4500,2,Allston
4250,2,Allston
2400,1,Allston
2000,0,Allston
2400,1,Allston
2400,1,Allston
2400,1,Allston
2400,1,Allston
2000,0,Allston
3000,3,Allston
2500,2,Allston
1900,0,Allston
2500,2,Allston
4595,4,Allston
2450,1,Allston
4400,4,Allston
4800,4,Allston
3800,3,Allston
2200,1,Allston
2500,1,Allston
4700,4,Allston
4700,4,Allston
4700,4,Allston
4700,4,Allston
4300,4,Allston
3800,4,Allston
3500,3,Allston
3300,3,Allston
2300,2,Allston
5000,4,Allston
4400,3,Allston
4100,4,Allston
2600,2,Allston
3800,3,Allston
4700,4,Allston
4800,4,Allston
4700,4,Allston
4700,4,Allston
4700,4,Allston
4600,4,Allston
5200,5,Allston
4600,4,Allston
3500,3,Allston
2600,2,Allston
3100,3,Allston
2150,0,Allston
4600,4,Allston
2600,1,Allston
2300,1,Allston
4400,4,Allston
4400,3,Allston
6000,5,Allston
2500,2,Allston
3595,1,Allston
2600,2,Allston
3550,3,Allston
2995,2,Allston
2850,2,Allston
4400,4,Allston
6200,4,Allston
6200,4,Allston
6395,4,Allston
2000,0,Allston
2000,0,Allston
2400,1,Allston
4200,4,Allston
2000,0,Allston
6395,4,Allston
6395,4,Allston
4800,4,Allston
1895,1,Allston
2995,2,Allston
2895,2,Allston
3595,3,Allston
4995,4,Allston
4595,4,Allston
4595,4,Allston
6000,3,Allston
2700,2,Allston
4595,4,Allston
4595,4,Allston
2050,0,Allston
4200,4,Allston
5000,3,Allston
2300,1,Allston
2500,1,Allston
3300,3,Allston
2150,1,Allston
2150,1,Allston
3200,2,Allston
4400,4,Allston
3950,4,Allston
3300,3,Allston
3500,3,Allston
4400,4,Allston
3300,2,Allston
2950,2,Allston
2200,1,Allston
4400,4,Allston
4400,4,Allston
4400,4,Allston
3800,3,Allston
3800,3,Allston
2150,1,Allston
3500,3,Allston
3200,2,Allston
3200,2,Allston
2275,1,Allston
1995,0,Allston
5000,4,Allston
2100,1,Allston
2300,1,Allston
7800,6,Allston
4400,4,Allston
4400,4,Allston
3250,2,Allston
2750,1,Allston
3100,3,Allston
5000,4,Allston
2695,2,Allston
2495,1,Allston
5395,4,Allston
2395,1,Allston
5395,4,Allston
5395,4,Allston
5395,4,Allston
2395,1,Allston
4995,4,Allston
3350,2,Allston
5395,4,Allston
4495,4,Allston
2495,1,Allston
2695,2,Allston
8000,5,Allston
8550,6,Allston
8550,6,Allston
9000,6,Allston
5000,4,Allston
5000,4,Allston
5000,4,Allston
5000,5,Allston
3200,3,Allston
3200,3,Allston
3700,2,Allston
2150,0,Allston
7500,6,Allston
4250,2,Allston
4250,2,Allston
6000,6,Allston
7500,5,Allston
9000,6,Allston
8700,7,Allston
4900,4,Allston
4450,2,Allston
4400,4,Allston
5500,5,Allston
5500,5,Allston
4400,4,Allston
3100,3,Allston
9800,7,Allston
4450,2,Allston
9200,7,Allston
8550,6,Allston
9975,7,Allston
9975,7,Allston
8550,6,Allston
8550,6,Allston
9975,7,Allston
3100,3,Allston
5400,4,Allston
5200,4,Allston
2800,2,Allston
4700,5,Allston
2350,1,Allston
5395,4,Allston
2695,2,Allston
3400,2,Allston
2700,1,Allston
3400,2,Allston
4100,3,Allston
2800,1,Allston
3400,2,Allston
2800,1,Allston
4100,3,Allston
3350,2,Allston
4100,3,Allston
4495,4,Allston
2995,2,Allston
5400,4,Allston
5400,4,Allston
6100,4,Allston
6000,5,Allston
2695,2,Allston
2695,2,Allston
6100,4,Allston
2700,1,Allston
3400,3,Allston
2800,2,Allston
4100,3,Allston
6000,5,Allston
6000,5,Allston
5250,5,Allston
5395,4,Allston
2675,0,Allston
3200,1,Allston
1850,0,Allston
3600,3,Allston
4875,3,Allston
4925,3,Allston
2895,0,Allston
2995,0,Allston
3495,0,Allston
4100,0,Allston
4110,2,Allston
4580,2,Allston
2895,0,Allston
2950,0,Allston
3065,0,Allston
3325,0,Allston
3370,0,Allston
3950,0,Allston
3510,2,Allston
4740,2,Allston
4830,1,Allston
5040,1,Allston
4860,1,Allston
5610,2,Allston
4770,2,Allston
4410,2,Allston
7600,7,Allston
4900,4,Allston
3000,2,Allston
2790,1,Allston
2800,1,Allston
2790,1,Allston
3415,2,Allston
3425,2,Allston
3440,2,Allston
2800,1,Allston
3425,2,Allston
2815,1,Allston
3440,2,Allston
2815,1,Allston
3440,2,Allston
3035,1,Allston
2675,0,Allston
2500,1,Allston
2000,0,Allston
3600,3,Allston
1850,0,Allston
4000,1,Allston
3250,2,Allston
3450,2,Allston
3800,2,Allston
3400,2,Allston
3400,2,Allston
3250,2,Allston
3750,2,Allston
2500,1,Allston
3400,2,Allston
4500,3,Allston
3150,3,Allston
5400,4,Allston
2395,2,Allston
6000,3,Allston
2175,1,Allston
5795,7,Allston
6000,6,Allston
3292,0,Allston
1750,1,Allston
5166,2,Allston
5800,6,Allston
6000,5,Allston
5100,4,Allston
4250,4,Allston
4195,4,Allston
6500,6,Allston
4175,4,Allston
4800,4,Allston
4195,0,Allston
3200,4,Allston
4800,5,Allston
6383,1,Allston
6268,1,Allston
5664,3,Allston
2225,1,Allston
5500,5,Allston
3500,4,Allston
4889,2,Allston
3808,1,Allston
5477,2,Allston
3394,0,Allston
3366,0,Allston
5500,4,Allston
4100,4,Allston
5500,4,Allston
3400,0,Allston
5332,2,Allston
8100,4,Allston
6056,2,Allston
6000,5,Allston
5500,4,Allston
5500,4,Allston
4650,4,Allston
4650,4,Allston
3895,4,Allston
2900,2,Allston
4650,4,Allston
4650,4,Allston
2150,1,Allston
4650,4,Allston
5500,4,Allston
4100,4,Allston
3150,3,Allston
4945,2,Allston
3680,1,Allston
3938,1,Allston
4100,4,Allston
3000,3,Allston
6000,5,Allston
2395,2,Allston
2395,2,Allston
3872,1,Allston
5062,2,Allston
5427,2,Allston
3302,0,Allston
3225,0,Allston
3813,1,Allston
3655,1,Allston
2992,0,Allston
3816,0,Allston
3961,1,Allston
3155,0,Allston
3897,1,Allston
4794,2,Allston
4219,1,Allston
3934,1,Allston
5253,2,Allston
4650,4,Allston
5307,2,Allston
6017,3,Allston
3300,3,Allston
